Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE92324102752913,Tue Feb 11 21:31:48 CET 2020,-90.33,EUR,Enim incidunt mollitia aut tempora voluptatem fuga corporis.
Jos,BE69771770897312,BE08759986422342,Sat Feb 08 20:07:22 CET 2020,-3336.02,EUR,Et est vel similique voluptatem.
Jos,BE69771770897312,BE63918396043003,Thu Jan 30 17:18:17 CET 2020,-4952.49,EUR,Corrupti ipsum pariatur soluta aut est corporis aspernatur.
Jos,BE69771770897312,BE52157119358339,Wed Feb 12 01:49:29 CET 2020,-2755.72,EUR,Voluptates ut voluptates error ipsa qui asperiores vel.
Jos,BE69771770897312,BE21727872013927,Mon Feb 10 01:20:02 CET 2020,-84.68,EUR,Magnam dolor corrupti.
Jos,BE69771770897312,BE22663624736216,Fri Jan 31 21:43:52 CET 2020,221.66,EUR,Voluptate dolores eum voluptatum assumenda corrupti eos omnis.
Jos,BE69771770897312,BE40694507492199,Tue Feb 11 17:43:28 CET 2020,4119.47,EUR,Blanditiis itaque assumenda nam vero.
Jos,BE69771770897312,BE73725524916698,Wed Feb 12 16:42:46 CET 2020,-2708.16,EUR,Sit enim nesciunt ut.
Jos,BE69771770897312,BE37178965617226,Wed Feb 12 12:12:20 CET 2020,-4468.73,EUR,Amet voluptas ducimus.
Jos,BE69771770897312,BE40448827471650,Tue Feb 11 08:29:24 CET 2020,-3779.1,EUR,Necessitatibus eos aliquam.
Jos,BE69771770897312,BE81401793215408,Tue Jan 28 07:50:30 CET 2020,-3252.85,EUR,Voluptatem temporibus laudantium hic beatae.
Jos,BE69771770897312,BE35675818245724,Sat Feb 08 01:12:52 CET 2020,-3889.32,EUR,Vel reiciendis et earum non aut nihil.
Jos,BE69771770897312,BE05891672330550,Fri Feb 14 07:09:10 CET 2020,4389.78,EUR,Sunt debitis explicabo quidem debitis praesentium blanditiis.
Jos,BE69771770897312,BE45935793276567,Sun Feb 16 12:57:46 CET 2020,-775.0,EUR,Ratione dolore voluptatum est cumque quod eveniet.
Jos,BE69771770897312,BE33617777142430,Sun Jan 26 06:42:45 CET 2020,-2159.1,EUR,Et vitae nulla voluptates ipsam illo quas ipsam.
Jos,BE69771770897312,BE56509776487446,Sat Feb 15 14:09:09 CET 2020,-2157.14,EUR,Et modi deleniti omnis eum rerum molestiae quis.
Jos,BE69771770897312,BE58481757597903,Mon Feb 10 04:11:07 CET 2020,-3862.73,EUR,Et molestiae soluta aut amet esse quo.
Jos,BE69771770897312,BE36325045778803,Wed Feb 19 07:32:26 CET 2020,1522.11,EUR,Autem qui eligendi rem.
Jos,BE69771770897312,BE97341214488582,Sun Feb 09 08:22:18 CET 2020,-3248.5,EUR,Voluptatem qui eius rem odit qui.
Jos,BE69771770897312,BE60614338813208,Sun Feb 09 10:02:05 CET 2020,2031.01,EUR,Voluptatum laudantium nemo et quia dolore.
Jos,BE69771770897312,BE95643518070793,Thu Feb 13 14:25:40 CET 2020,3035.31,EUR,Enim dolores aliquid veniam repellat illo ad.
Jos,BE69771770897312,BE65666300650774,Sat Feb 08 02:06:41 CET 2020,709.93,EUR,Nihil quas unde.
Jos,BE69771770897312,BE33189078372086,Mon Feb 17 19:16:11 CET 2020,2801.2,EUR,Dolor et distinctio qui voluptatem.
Jos,BE69771770897312,BE81655237620260,Wed Feb 12 03:36:25 CET 2020,-703.42,EUR,Hic commodi et.
Jos,BE69771770897312,BE13166297787907,Fri Feb 14 04:12:14 CET 2020,2482.45,EUR,Et qui iste ut inventore.
Jos,BE69771770897312,BE67751828567050,Wed Feb 19 06:31:12 CET 2020,-4620.49,EUR,Repellat error rerum maxime aut libero quibusdam numquam.
Jos,BE69771770897312,BE20613989107491,Tue Feb 04 16:08:29 CET 2020,1591.85,EUR,Iusto et vel quo nisi.
Jos,BE69771770897312,BE52884341835713,Mon Feb 17 01:37:28 CET 2020,-32.77,EUR,Labore quisquam aliquam aliquam perspiciatis sit.
Jos,BE69771770897312,BE50566533453959,Wed Feb 12 07:42:37 CET 2020,841.33,EUR,Et molestias molestias aut.
Jos,BE69771770897312,BE38502691294848,Sun Feb 16 15:10:59 CET 2020,-3442.02,EUR,Mollitia consectetur dicta occaecati repudiandae ut rerum.
Jos,BE69771770897312,BE10294755295652,Fri Feb 14 11:27:05 CET 2020,413.72,EUR,Illo debitis impedit.
Jos,BE69771770897312,BE95762253021231,Sat Jan 25 10:44:25 CET 2020,-2824.44,EUR,Dignissimos rerum aut in.
Jos,BE69771770897312,BE12149549279627,Fri Feb 07 17:51:52 CET 2020,-991.21,EUR,Iste similique non.
Jos,BE69771770897312,BE65741387340713,Sat Feb 15 02:44:54 CET 2020,-4474.27,EUR,Laboriosam quis sit natus.
Jos,BE69771770897312,BE55522694703121,Sat Feb 15 17:44:21 CET 2020,-1726.76,EUR,Et rerum iste fugiat et fugiat nesciunt.
Jos,BE69771770897312,BE64052720908551,Sun Feb 02 09:11:35 CET 2020,-2819.08,EUR,Dolor dolorem velit dolores repellendus quasi aut.
Jos,BE69771770897312,BE17972852536411,Mon Feb 10 06:56:17 CET 2020,1671.23,EUR,Quia sint error consequatur cupiditate error.
Jos,BE69771770897312,BE40111948307472,Tue Feb 04 13:35:28 CET 2020,-741.04,EUR,Sequi laudantium eaque itaque ut libero laborum quasi.
Jos,BE69771770897312,BE63900605991191,Tue Feb 18 15:18:50 CET 2020,1675.05,EUR,Ipsa qui et quod autem voluptatem nobis omnis.
Jos,BE69771770897312,BE02504233444564,Sun Feb 16 21:02:02 CET 2020,4817.47,EUR,Vel est soluta illum distinctio maiores.
Jos,BE69771770897312,BE14609430284915,Tue Feb 18 21:17:42 CET 2020,-809.38,EUR,Odit et ratione reiciendis ad.
Jos,BE69771770897312,BE46800257645296,Fri Feb 07 22:40:44 CET 2020,-4515.02,EUR,Ullam ut voluptatem.
Jos,BE69771770897312,BE20442546013134,Fri Feb 14 19:50:36 CET 2020,-1326.26,EUR,Aut commodi est excepturi ab aliquam.
Jos,BE69771770897312,BE15288405344792,Sun Feb 09 20:36:51 CET 2020,-3181.16,EUR,Architecto qui neque ducimus et necessitatibus.
Jos,BE69771770897312,BE07051254965746,Thu Jan 30 15:24:56 CET 2020,1450.14,EUR,Facere eos dolores inventore aut unde quibusdam.
Jos,BE69771770897312,BE06867944899311,Wed Feb 05 13:38:00 CET 2020,1494.82,EUR,Quisquam recusandae ea.
Jos,BE69771770897312,BE58886199007499,Sat Feb 01 14:32:53 CET 2020,-1997.66,EUR,Architecto voluptas non sit in rerum fuga.
Jos,BE69771770897312,BE19254162304616,Mon Jan 27 00:12:31 CET 2020,1340.88,EUR,Qui est consequuntur occaecati consectetur doloribus.
